,cum_distance,delta_distance,feed_rate,flow_rate,pressure,rpm,run_id,time,wob
3262,0.0,-9.0,1.0,0.0,0.0,0.0,31725,2015-11-04 08:15:35,0.0
3263,1.6,1.6,1.1,12.7,3.7,169.0,31725,2015-11-04 08:16:35,-17766.0
3264,2.7,1.1,1.0,12.7,3.7,168.0,31725,2015-11-04 08:17:35,-17373.0
3265,3.8,1.0999999999999996,1.0,12.7,3.7,164.0,31725,2015-11-04 08:18:35,-17484.0
3266,4.9,1.1000000000000005,1.0,12.7,3.2,151.0,31725,2015-11-04 08:19:35,-16602.0
3267,4.0,-0.9000000000000004,0.1,12.8,2.5,141.0,31725,2015-11-04 08:20:13,-15158.0
3268,0.0,-4.0,0.0,0.0,0.0,180.0,31602,2015-11-04 10:00:18,0.0
3269,1.7,1.7,0.6,13.1,14.9,180.0,31602,2015-11-04 10:01:18,-22232.0
3270,2.6,0.9000000000000001,0.7,13.1,15.1,180.0,31602,2015-11-04 10:02:18,-21843.0
3271,3.4,0.7999999999999998,0.8,13.1,15.3,180.0,31602,2015-11-04 10:03:18,-21477.0
3272,4.4,1.0000000000000004,1.0,13.1,15.4,180.0,31602,2015-11-04 10:04:18,-21093.0
3273,5.7,1.2999999999999998,1.2,13.1,15.7,180.0,31602,2015-11-04 10:05:18,-20651.0
3274,6.9,1.2000000000000002,1.2,13.1,15.9,180.0,31602,2015-11-04 10:06:18,-20130.0
3275,8.1,1.1999999999999993,1.2,13.1,15.9,180.0,31602,2015-11-04 10:07:18,-19604.0
3276,9.3,1.200000000000001,1.1,13.1,16.0,180.0,31602,2015-11-04 10:08:18,-19331.0
3277,10.5,1.1999999999999993,1.1,13.1,16.0,180.0,31602,2015-11-04 10:09:18,-18751.0
3278,11.7,1.1999999999999993,1.1,13.1,16.2,181.0,31602,2015-11-04 10:10:18,-18306.0
3279,12.8,1.1000000000000014,1.1,13.1,16.1,180.0,31602,2015-11-04 10:11:18,-17991.0
3280,13.9,1.0999999999999996,1.0,13.1,15.7,180.0,31602,2015-11-04 10:12:18,-17693.0
3281,15.0,1.0999999999999996,1.0,13.1,15.4,180.0,31602,2015-11-04 10:13:18,-17690.0
3282,16.2,1.1999999999999993,1.1,13.1,15.7,180.0,31602,2015-11-04 10:14:18,-17960.0
3283,17.5,1.3000000000000007,1.2,13.1,15.9,180.0,31602,2015-11-04 10:15:18,-17610.0
3284,18.7,1.1999999999999993,1.2,13.1,15.8,180.0,31602,2015-11-04 10:16:18,-17393.0
3285,20.0,1.3000000000000007,1.2,13.1,15.9,182.0,31602,2015-11-04 10:17:18,-16951.0
3286,21.2,1.1999999999999993,1.2,13.1,16.1,180.0,31602,2015-11-04 10:18:18,-16783.0
3287,22.4,1.1999999999999993,1.2,13.1,16.1,180.0,31602,2015-11-04 10:19:18,-16195.0
3288,23.7,1.3000000000000007,1.1,13.1,16.1,182.0,31602,2015-11-04 10:20:18,-16526.0
3289,24.7,1.0,1.0,13.1,16.0,182.0,31602,2015-11-04 10:21:18,-16538.0
3290,25.5,0.8000000000000007,0.8,13.1,15.6,179.0,31602,2015-11-04 10:22:18,-16499.0
3291,26.4,0.8999999999999986,0.8,13.1,15.6,181.0,31602,2015-11-04 10:23:18,-16933.0
3292,27.2,0.8000000000000007,0.8,13.1,15.8,182.0,31602,2015-11-04 10:24:18,-16508.0
3293,28.1,0.9000000000000021,0.8,13.1,16.1,180.0,31602,2015-11-04 10:25:18,-16523.0
3294,28.9,0.7999999999999972,0.8,13.1,16.4,181.0,31602,2015-11-04 10:26:18,-16717.0
3295,29.8,0.9000000000000021,0.8,13.1,16.5,182.0,31602,2015-11-04 10:27:18,-16415.0
3296,30.7,0.8999999999999986,0.8,13.1,16.6,181.0,31602,2015-11-04 10:28:18,-16190.0
3297,31.5,0.8000000000000007,0.8,13.1,16.7,183.0,31602,2015-11-04 10:29:18,-16543.0
3298,32.8,1.2999999999999972,1.2,13.1,17.0,181.0,31602,2015-11-04 10:30:18,-16531.0
3299,34.3,1.5,1.4,13.1,17.0,180.0,31602,2015-11-04 10:31:18,-16234.0
3300,34.6,0.30000000000000426,0.9,13.1,17.4,178.0,31602,2015-11-04 10:32:08,-15777.0
3301,0.0,0.0,0.8,0.0,1.2,36.0,31603,2015-11-04 14:58:53,9276.0
3302,0.0,0.0,0.0,0.0,1.2,72.0,31603,2015-11-04 14:58:57,9235.0
3303,0.0,0.0,0.4,0.0,1.2,0.0,31604,2015-11-04 15:10:42,11458.0
3304,0.0,0.0,0.0,0.0,1.2,66.0,31604,2015-11-04 15:10:45,11497.0
3305,0.0,0.0,0.5,0.0,1.2,0.0,31605,2015-11-04 15:31:05,12802.0
3306,0.0,0.0,0.0,0.0,1.2,66.0,31605,2015-11-04 15:31:08,12880.0
3307,0.0,0.0,0.1,0.0,1.2,0.0,31606,2015-11-04 16:49:36,18902.0
3308,0.0,0.0,0.0,0.0,1.2,66.0,31606,2015-11-04 16:49:39,19059.0
3309,0.0,0.0,0.0,22.6,17.5,72.0,31607,2015-11-05 00:07:30,3103.0
3310,10.2,10.2,9.3,16.7,11.6,72.0,31607,2015-11-05 00:08:30,415.0
3311,21.3,11.100000000000001,11.0,16.0,10.5,72.0,31607,2015-11-05 00:09:30,315.0
3312,32.3,10.999999999999996,11.0,15.9,10.0,72.0,31607,2015-11-05 00:10:30,372.0
3313,43.7,11.400000000000006,11.0,15.9,9.5,72.0,31607,2015-11-05 00:11:30,428.0
3314,54.9,11.199999999999996,11.1,15.9,8.9,72.0,31607,2015-11-05 00:12:30,698.0
3315,66.1,11.199999999999996,11.2,14.4,7.1,71.0,31607,2015-11-05 00:13:30,736.0
3316,77.3,11.200000000000003,11.2,14.1,6.3,72.0,31607,2015-11-05 00:14:30,1354.0
3317,84.6,7.299999999999997,7.3,14.1,6.0,72.0,31607,2015-11-05 00:15:30,1029.0
3318,90.0,5.400000000000006,5.3,14.1,5.9,72.0,31607,2015-11-05 00:16:30,648.0
3319,95.5,5.5,5.3,14.1,5.5,72.0,31607,2015-11-05 00:17:30,921.0
3320,100.5,5.0,5.2,14.1,5.3,72.0,31607,2015-11-05 00:18:30,2148.0
3321,101.5,1.0,1.2,14.1,5.0,72.0,31607,2015-11-05 00:19:20,8917.0
3322,0.0,-101.5,0.0,23.7,22.5,108.0,31608,2015-11-05 00:35:21,4055.0
3323,1.0,1.0,0.9,20.6,22.2,108.0,31608,2015-11-05 00:36:21,1357.0
3324,2.2,1.2000000000000002,1.1,16.2,18.5,109.0,31608,2015-11-05 00:37:21,894.0
3325,2.9,0.6999999999999997,0.6,16.2,18.5,108.0,31608,2015-11-05 00:38:21,1306.0
3326,3.6,0.7000000000000002,0.7,16.3,18.4,109.0,31608,2015-11-05 00:39:21,1529.0
3327,4.3,0.6999999999999997,0.6,15.0,17.3,109.0,31608,2015-11-05 00:40:21,1460.0
3328,4.9,0.6000000000000005,0.6,14.8,17.2,111.0,31608,2015-11-05 00:41:21,1426.0
3329,5.6,0.6999999999999993,0.6,14.8,16.5,119.0,31608,2015-11-05 00:42:21,1221.0
3330,6.2,0.6000000000000005,0.6,14.9,16.4,118.0,31608,2015-11-05 00:43:21,1395.0
3331,6.9,0.7000000000000002,0.6,14.8,16.4,120.0,31608,2015-11-05 00:44:21,1347.0
3332,7.5,0.5999999999999996,0.5,14.9,16.5,119.0,31608,2015-11-05 00:45:21,968.0
3333,8.1,0.5999999999999996,0.6,14.9,16.6,120.0,31608,2015-11-05 00:46:21,1213.0
3334,8.7,0.5999999999999996,0.5,14.9,16.6,119.0,31608,2015-11-05 00:47:21,1177.0
3335,9.3,0.6000000000000014,0.5,14.9,16.2,120.0,31608,2015-11-05 00:48:21,991.0
3336,9.9,0.5999999999999996,0.5,14.9,16.2,120.0,31608,2015-11-05 00:49:21,935.0
3337,10.5,0.5999999999999996,0.5,14.9,16.2,119.0,31608,2015-11-05 00:50:21,655.0
3338,11.0,0.5,0.5,14.9,16.2,119.0,31608,2015-11-05 00:51:21,962.0
3339,11.6,0.5999999999999996,0.5,14.9,16.2,120.0,31608,2015-11-05 00:52:21,583.0
3340,12.2,0.5999999999999996,0.5,14.9,16.2,120.0,31608,2015-11-05 00:53:21,818.0
3341,12.8,0.6000000000000014,0.5,14.7,16.2,119.0,31608,2015-11-05 00:54:21,862.0
3342,13.3,0.5,0.5,14.9,16.2,119.0,31608,2015-11-05 00:55:21,426.0
3343,13.9,0.5999999999999996,0.5,14.9,16.2,117.0,31608,2015-11-05 00:56:21,809.0
3344,14.5,0.5999999999999996,0.5,14.9,16.1,119.0,31608,2015-11-05 00:57:21,811.0
3345,15.0,0.5,0.5,14.9,15.9,118.0,31608,2015-11-05 00:58:21,1541.0
3346,15.6,0.5999999999999996,0.5,14.9,15.8,118.0,31608,2015-11-05 00:59:21,1087.0
3347,16.1,0.5000000000000018,0.5,15.0,15.9,113.0,31608,2015-11-05 01:00:21,1776.0
3348,16.7,0.5999999999999979,0.5,14.9,15.9,108.0,31608,2015-11-05 01:01:21,1424.0
3349,17.2,0.5,0.5,14.9,15.9,108.0,31608,2015-11-05 01:02:21,1725.0
3350,17.8,0.6000000000000014,0.5,14.9,15.7,108.0,31608,2015-11-05 01:03:21,978.0
3351,18.3,0.5,0.5,14.9,15.0,108.0,31608,2015-11-05 01:04:21,1673.0
3352,18.9,0.5999999999999979,0.5,15.0,15.4,108.0,31608,2015-11-05 01:05:21,1204.0
3353,19.4,0.5,0.5,15.0,15.5,108.0,31608,2015-11-05 01:06:21,1259.0
3354,20.0,0.6000000000000014,0.5,14.9,15.6,108.0,31608,2015-11-05 01:07:21,534.0
3355,20.6,0.6000000000000014,0.5,15.0,15.5,108.0,31608,2015-11-05 01:08:21,1224.0
3356,21.1,0.5,0.5,15.0,15.5,108.0,31608,2015-11-05 01:09:21,531.0
3357,21.7,0.5999999999999979,0.5,15.0,15.3,108.0,31608,2015-11-05 01:10:21,1584.0
3358,22.2,0.5,0.5,15.0,15.0,108.0,31608,2015-11-05 01:11:21,1309.0
3359,22.7,0.5,0.5,15.0,15.1,108.0,31608,2015-11-05 01:12:21,1595.0
3360,23.3,0.6000000000000014,0.5,14.9,14.9,108.0,31608,2015-11-05 01:13:21,2340.0
3361,23.8,0.5,0.5,15.0,15.0,106.0,31608,2015-11-05 01:14:21,2009.0
3362,24.4,0.5999999999999979,0.5,15.0,15.0,108.0,31608,2015-11-05 01:15:21,2609.0
3363,24.9,0.5,0.5,15.1,15.0,108.0,31608,2015-11-05 01:16:21,2253.0
3364,25.5,0.6000000000000014,0.5,15.1,14.9,108.0,31608,2015-11-05 01:17:21,1491.0
3365,26.0,0.5,0.5,15.0,15.0,108.0,31608,2015-11-05 01:18:21,1909.0
3366,26.6,0.6000000000000014,0.5,15.0,15.0,108.0,31608,2015-11-05 01:19:21,1324.0
3367,27.1,0.5,0.5,15.0,15.0,108.0,31608,2015-11-05 01:20:21,954.0
3368,27.7,0.5999999999999979,0.5,15.0,15.0,105.0,31608,2015-11-05 01:21:21,1672.0
3369,28.2,0.5,0.5,15.0,15.0,108.0,31608,2015-11-05 01:22:21,650.0
3370,28.8,0.6000000000000014,0.5,15.0,15.0,108.0,31608,2015-11-05 01:23:21,1419.0
3371,29.4,0.5999999999999979,0.5,15.0,15.0,108.0,31608,2015-11-05 01:24:21,1177.0
3372,29.9,0.5,0.5,15.0,14.8,108.0,31608,2015-11-05 01:25:21,972.0
3373,30.5,0.6000000000000014,0.5,15.0,14.7,108.0,31608,2015-11-05 01:26:21,1491.0
3374,31.1,0.6000000000000014,0.5,15.0,14.5,108.0,31608,2015-11-05 01:27:21,1108.0
3375,31.6,0.5,0.5,15.0,14.5,108.0,31608,2015-11-05 01:28:21,2080.0
3376,32.2,0.6000000000000014,0.5,15.1,14.4,108.0,31608,2015-11-05 01:29:21,1468.0
3377,32.8,0.5999999999999943,0.5,15.0,14.5,108.0,31608,2015-11-05 01:30:21,2318.0
3378,33.4,0.6000000000000014,0.5,15.0,14.4,108.0,31608,2015-11-05 01:31:21,2085.0
3379,34.0,0.6000000000000014,0.5,15.1,14.5,108.0,31608,2015-11-05 01:32:21,2168.0
3380,34.5,0.5,0.5,15.1,13.5,108.0,31608,2015-11-05 01:33:21,2962.0
3381,35.1,0.6000000000000014,0.5,15.1,13.6,108.0,31608,2015-11-05 01:34:21,2569.0
3382,35.6,0.5,0.5,15.1,13.7,108.0,31608,2015-11-05 01:35:21,3196.0
3383,36.2,0.6000000000000014,0.5,15.1,13.7,108.0,31608,2015-11-05 01:36:21,3589.0
3384,36.8,0.5999999999999943,0.5,15.1,13.7,108.0,31608,2015-11-05 01:37:21,3363.0
3385,37.3,0.5,0.5,15.2,13.8,108.0,31608,2015-11-05 01:38:21,3719.0
3386,37.9,0.6000000000000014,0.5,15.1,13.9,108.0,31608,2015-11-05 01:39:21,4337.0
3387,38.5,0.6000000000000014,0.5,15.2,13.5,108.0,31608,2015-11-05 01:40:21,4556.0
3388,38.8,0.29999999999999716,0.3,15.1,13.6,108.0,31608,2015-11-05 01:41:21,4163.0
3389,35.7,-3.0999999999999943,-5.4,15.1,13.7,107.0,31608,2015-11-05 01:42:00,3068.0
3390,0.0,-35.7,0.0,24.0,25.0,120.0,31609,2015-11-05 04:11:56,2108.0
3391,1.2,1.2,0.9,24.1,26.7,120.0,31609,2015-11-05 04:12:56,-1621.0
3392,4.7,3.5,3.7,24.1,26.9,120.0,31609,2015-11-05 04:13:56,174.0
3393,6.0,1.2999999999999998,1.2,24.1,27.7,120.0,31609,2015-11-05 04:14:56,1431.0
3394,7.3,1.2999999999999998,1.2,24.1,27.8,120.0,31609,2015-11-05 04:15:56,2275.0
3395,8.1,0.7999999999999998,0.8,18.5,22.2,104.0,31609,2015-11-05 04:16:56,2797.0
3396,7.4,-0.6999999999999993,-0.9,17.2,22.0,132.0,31609,2015-11-05 04:17:56,3235.0
3397,8.5,1.0999999999999996,1.0,17.2,22.0,113.0,31609,2015-11-05 04:18:56,3162.0
3398,9.3,0.8000000000000007,0.8,17.2,22.1,120.0,31609,2015-11-05 04:19:56,3895.0
3399,9.1,-0.20000000000000107,-0.2,17.3,22.2,138.0,31609,2015-11-05 04:20:56,4213.0
3400,9.0,-0.09999999999999964,-0.2,17.3,22.3,163.0,31609,2015-11-05 04:21:56,4306.0
3401,9.0,0.0,0.0,17.3,22.6,163.0,31609,2015-11-05 04:22:56,4795.0
3402,9.6,0.5999999999999996,0.5,17.4,22.6,161.0,31609,2015-11-05 04:23:56,3681.0
3403,10.2,0.5999999999999996,0.5,17.4,23.2,159.0,31609,2015-11-05 04:24:56,4195.0
3404,10.8,0.6000000000000014,0.5,17.3,23.1,159.0,31609,2015-11-05 04:25:56,4240.0
3405,11.3,0.5,0.5,17.3,23.4,157.0,31609,2015-11-05 04:26:56,4434.0
3406,11.8,0.5,0.5,17.3,23.7,157.0,31609,2015-11-05 04:27:56,4714.0
3407,12.3,0.5,0.4,17.3,23.9,157.0,31609,2015-11-05 04:28:56,4730.0
3408,12.8,0.5,0.5,17.3,24.7,154.0,31609,2015-11-05 04:29:56,4694.0
3409,13.3,0.5,0.5,17.4,24.9,144.0,31609,2015-11-05 04:30:56,3978.0
3410,13.9,0.5999999999999996,0.5,17.4,25.0,144.0,31609,2015-11-05 04:31:56,3229.0
3411,14.5,0.5999999999999996,0.5,17.4,25.0,144.0,31609,2015-11-05 04:32:56,3296.0
3412,15.0,0.5,0.5,17.4,25.2,144.0,31609,2015-11-05 04:33:56,3374.0
3413,15.6,0.5999999999999996,0.5,17.4,25.4,144.0,31609,2015-11-05 04:34:56,2968.0
3414,16.1,0.5000000000000018,0.5,17.4,25.6,144.0,31609,2015-11-05 04:35:56,3138.0
3415,16.6,0.5,0.5,17.4,25.4,144.0,31609,2015-11-05 04:36:56,3585.0
3416,17.2,0.5999999999999979,0.5,17.4,25.7,144.0,31609,2015-11-05 04:37:56,3618.0
3417,17.7,0.5,0.5,17.4,25.6,144.0,31609,2015-11-05 04:38:56,4009.0
3418,18.2,0.5,0.5,17.5,25.7,144.0,31609,2015-11-05 04:39:56,4277.0
3419,18.7,0.5,0.5,17.4,25.4,141.0,31609,2015-11-05 04:40:56,3821.0
3420,19.3,0.6000000000000014,0.5,17.5,25.6,122.0,31609,2015-11-05 04:41:56,3928.0
3421,19.9,0.5999999999999979,0.5,17.2,25.6,120.0,31609,2015-11-05 04:42:56,3680.0
3422,20.4,0.5,0.5,16.5,24.0,120.0,31609,2015-11-05 04:43:56,4177.0
3423,20.9,0.5,0.5,16.5,23.8,120.0,31609,2015-11-05 04:44:56,4664.0
3424,21.5,0.6000000000000014,0.5,16.5,24.5,120.0,31609,2015-11-05 04:45:56,4165.0
3425,22.0,0.5,0.5,16.5,24.4,120.0,31609,2015-11-05 04:46:56,4420.0
3426,22.5,0.5,0.5,16.5,24.6,120.0,31609,2015-11-05 04:47:56,3896.0
3427,23.1,0.6000000000000014,0.5,16.5,24.1,120.0,31609,2015-11-05 04:48:56,3733.0
3428,23.6,0.5,0.5,16.5,24.3,120.0,31609,2015-11-05 04:49:56,3936.0
3429,24.1,0.5,0.5,16.5,24.6,120.0,31609,2015-11-05 04:50:56,4237.0
3430,24.7,0.5999999999999979,0.5,16.5,24.7,120.0,31609,2015-11-05 04:51:56,4186.0
3431,25.2,0.5,0.5,16.5,24.6,120.0,31609,2015-11-05 04:52:56,3735.0
3432,25.8,0.6000000000000014,0.5,16.5,24.7,120.0,31609,2015-11-05 04:53:56,3113.0
3433,26.3,0.5,0.5,16.5,24.8,120.0,31609,2015-11-05 04:54:56,2554.0
3434,26.8,0.5,0.5,16.5,24.6,120.0,31609,2015-11-05 04:55:56,2455.0
3435,27.4,0.5999999999999979,0.5,16.5,24.6,120.0,31609,2015-11-05 04:56:56,2740.0
3436,27.9,0.5,0.5,16.5,24.5,120.0,31609,2015-11-05 04:57:56,2178.0
3437,28.5,0.6000000000000014,0.5,16.5,24.3,120.0,31609,2015-11-05 04:58:56,2114.0
3438,29.0,0.5,0.5,16.5,24.6,120.0,31609,2015-11-05 04:59:56,2679.0
3439,29.5,0.5,0.5,16.5,24.7,120.0,31609,2015-11-05 05:00:56,2571.0
3440,30.1,0.6000000000000014,0.5,16.5,24.2,120.0,31609,2015-11-05 05:01:56,2648.0
3441,30.7,0.5999999999999979,0.5,16.5,23.5,120.0,31609,2015-11-05 05:02:56,3005.0
3442,31.2,0.5,0.5,16.5,23.3,120.0,31609,2015-11-05 05:03:56,3080.0
3443,31.7,0.5,0.5,16.5,23.3,120.0,31609,2015-11-05 05:04:56,2856.0
3444,32.3,0.5999999999999979,0.5,16.5,23.6,120.0,31609,2015-11-05 05:05:56,3503.0
3445,32.8,0.5,0.5,16.5,23.5,120.0,31609,2015-11-05 05:06:56,3574.0
3446,33.4,0.6000000000000014,0.5,16.5,23.9,120.0,31609,2015-11-05 05:07:56,3591.0
3447,33.9,0.5,0.5,16.5,23.0,120.0,31609,2015-11-05 05:08:56,3980.0
3448,34.5,0.6000000000000014,0.5,16.5,23.3,120.0,31609,2015-11-05 05:09:56,3514.0
3449,35.0,0.5,0.5,16.5,23.6,120.0,31609,2015-11-05 05:10:56,3623.0
3450,35.6,0.6000000000000014,0.5,16.5,23.7,120.0,31609,2015-11-05 05:11:56,3947.0
3451,36.1,0.5,0.5,16.5,23.3,120.0,31609,2015-11-05 05:12:56,3612.0
3452,36.7,0.6000000000000014,0.5,16.5,23.6,120.0,31609,2015-11-05 05:13:56,3745.0
3453,37.3,0.5999999999999943,0.5,16.3,23.7,120.0,31609,2015-11-05 05:14:56,4248.0
3454,37.8,0.5,0.5,16.3,23.3,120.0,31609,2015-11-05 05:15:56,4387.0
3455,38.4,0.6000000000000014,0.5,16.5,23.2,119.0,31609,2015-11-05 05:16:56,4120.0
3456,38.9,0.5,0.5,16.5,23.6,110.0,31609,2015-11-05 05:17:56,4945.0
3457,37.9,-1.0,-1.0,16.5,23.5,125.0,31609,2015-11-05 05:18:56,3932.0
3458,38.6,0.7000000000000028,0.6,16.5,23.0,102.0,31609,2015-11-05 05:19:56,3103.0
3459,39.1,0.5,0.4,16.5,23.4,96.0,31609,2015-11-05 05:20:56,3856.0
3460,39.5,0.3999999999999986,0.4,16.5,23.2,96.0,31609,2015-11-05 05:21:56,4216.0
3461,40.0,0.5,0.4,16.5,23.4,96.0,31609,2015-11-05 05:22:56,4932.0
3462,40.4,0.3999999999999986,0.4,16.5,23.9,96.0,31609,2015-11-05 05:23:56,4348.0
3463,40.8,0.3999999999999986,0.4,16.5,23.8,96.0,31609,2015-11-05 05:24:56,4241.0
3464,41.2,0.4000000000000057,0.4,16.5,24.2,96.0,31609,2015-11-05 05:25:56,5267.0
3465,41.6,0.3999999999999986,0.3,16.5,24.5,96.0,31609,2015-11-05 05:26:56,5143.0
3466,42.0,0.3999999999999986,0.4,16.5,24.1,96.0,31609,2015-11-05 05:27:56,4524.0
3467,42.4,0.3999999999999986,0.4,16.5,24.4,97.0,31609,2015-11-05 05:28:56,5186.0
3468,42.8,0.3999999999999986,0.3,16.5,24.5,98.0,31609,2015-11-05 05:29:56,4583.0
3469,43.2,0.4000000000000057,0.4,16.5,24.4,95.0,31609,2015-11-05 05:30:56,4010.0
3470,43.6,0.3999999999999986,0.4,16.5,24.3,99.0,31609,2015-11-05 05:31:56,4955.0
3471,44.0,0.3999999999999986,0.3,16.5,24.7,98.0,31609,2015-11-05 05:32:56,4929.0
3472,44.3,0.29999999999999716,0.3,16.5,24.4,98.0,31609,2015-11-05 05:33:56,4640.0
3473,44.6,0.30000000000000426,0.2,16.5,24.8,99.0,31609,2015-11-05 05:34:56,5116.0
3474,44.9,0.29999999999999716,0.2,16.5,24.4,100.0,31609,2015-11-05 05:35:56,4171.0
3475,45.2,0.30000000000000426,0.2,16.5,24.9,102.0,31609,2015-11-05 05:36:56,5351.0
3476,45.5,0.29999999999999716,0.2,16.5,24.5,106.0,31609,2015-11-05 05:37:56,4261.0
3477,45.8,0.29999999999999716,0.3,16.5,24.8,106.0,31609,2015-11-05 05:38:56,5392.0
3478,46.1,0.30000000000000426,0.2,16.5,24.2,107.0,31609,2015-11-05 05:39:56,4892.0
3479,46.4,0.29999999999999716,0.2,16.5,23.2,89.0,31609,2015-11-05 05:40:56,4795.0
3480,44.8,-1.6000000000000014,-1.2,16.5,23.6,97.0,31609,2015-11-05 05:41:56,4032.0
3481,45.2,0.4000000000000057,0.3,16.5,24.3,108.0,31609,2015-11-05 05:42:56,3290.0
3482,45.6,0.3999999999999986,0.3,16.5,24.2,108.0,31609,2015-11-05 05:43:56,4108.0
3483,45.9,0.29999999999999716,0.3,16.5,24.5,108.0,31609,2015-11-05 05:44:56,3464.0
3484,46.3,0.3999999999999986,0.3,16.5,24.2,108.0,31609,2015-11-05 05:45:56,3726.0
3485,46.6,0.30000000000000426,0.3,16.5,23.8,108.0,31609,2015-11-05 05:46:56,4513.0
3486,47.0,0.3999999999999986,0.3,16.5,24.2,108.0,31609,2015-11-05 05:47:56,4248.0
3487,47.4,0.3999999999999986,0.4,16.5,23.9,108.0,31609,2015-11-05 05:48:56,3560.0
3488,47.8,0.3999999999999986,0.3,16.5,24.3,108.0,31609,2015-11-05 05:49:56,3839.0
3489,48.2,0.4000000000000057,0.3,16.5,24.1,108.0,31609,2015-11-05 05:50:56,2283.0
3490,48.6,0.3999999999999986,0.4,16.5,24.7,108.0,31609,2015-11-05 05:51:56,2958.0
3491,48.9,0.29999999999999716,0.3,16.5,24.3,108.0,31609,2015-11-05 05:52:56,1983.0
3492,49.3,0.3999999999999986,0.4,16.5,24.5,108.0,31609,2015-11-05 05:53:56,2200.0
3493,49.7,0.4000000000000057,0.3,16.5,24.2,108.0,31609,2015-11-05 05:54:56,1565.0
3494,50.2,0.5,0.4,16.5,24.5,108.0,31609,2015-11-05 05:55:56,1688.0
3495,50.6,0.3999999999999986,0.3,16.4,24.7,108.0,31609,2015-11-05 05:56:56,1501.0
3496,51.0,0.3999999999999986,0.4,16.5,24.4,108.0,31609,2015-11-05 05:57:56,1066.0
3497,51.3,0.29999999999999716,0.4,16.5,23.6,108.0,31609,2015-11-05 05:58:56,1934.0
3498,51.7,0.4000000000000057,0.3,16.5,23.0,108.0,31609,2015-11-05 05:59:56,1212.0
3499,52.1,0.3999999999999986,0.4,16.4,23.3,108.0,31609,2015-11-05 06:00:56,1588.0
3500,52.5,0.3999999999999986,0.3,16.4,23.6,108.0,31609,2015-11-05 06:01:56,2102.0
3501,52.9,0.3999999999999986,0.3,16.4,23.9,108.0,31609,2015-11-05 06:02:56,1101.0
3502,53.3,0.3999999999999986,0.4,16.4,23.8,108.0,31609,2015-11-05 06:03:56,1648.0
3503,53.7,0.4000000000000057,0.3,16.4,23.6,108.0,31609,2015-11-05 06:04:56,2002.0
3504,54.1,0.3999999999999986,0.3,16.4,23.5,108.0,31609,2015-11-05 06:05:56,1109.0
3505,54.5,0.3999999999999986,0.4,16.4,23.4,108.0,31609,2015-11-05 06:06:56,2055.0
3506,54.8,0.29999999999999716,0.3,16.2,23.5,108.0,31609,2015-11-05 06:07:56,1745.0
3507,55.2,0.4000000000000057,0.3,16.4,23.5,108.0,31609,2015-11-05 06:08:56,1241.0
3508,55.6,0.3999999999999986,0.3,16.4,23.6,108.0,31609,2015-11-05 06:09:56,2129.0
3509,56.0,0.3999999999999986,0.3,16.4,23.7,108.0,31609,2015-11-05 06:10:56,2005.0
3510,56.3,0.29999999999999716,0.3,16.4,23.4,108.0,31609,2015-11-05 06:11:56,1229.0
3511,56.7,0.4000000000000057,0.3,16.3,23.1,108.0,31609,2015-11-05 06:12:56,1728.0
3512,57.1,0.3999999999999986,0.3,16.3,23.1,108.0,31609,2015-11-05 06:13:56,2117.0
3513,57.5,0.3999999999999986,0.3,16.3,22.8,106.0,31609,2015-11-05 06:14:56,1180.0
3514,57.8,0.29999999999999716,0.3,16.3,23.1,108.0,31609,2015-11-05 06:15:56,1451.0
3515,58.2,0.4000000000000057,0.3,16.4,22.9,108.0,31609,2015-11-05 06:16:56,1951.0
3516,58.6,0.3999999999999986,0.3,16.3,23.2,108.0,31609,2015-11-05 06:17:56,1005.0
3517,59.0,0.3999999999999986,0.3,16.4,22.6,108.0,31609,2015-11-05 06:18:56,1107.0
3518,59.4,0.3999999999999986,0.3,16.3,22.1,108.0,31609,2015-11-05 06:19:56,1789.0
3519,59.7,0.30000000000000426,0.3,16.3,22.3,108.0,31609,2015-11-05 06:20:56,894.0
3520,60.2,0.5,0.3,16.3,22.2,108.0,31609,2015-11-05 06:21:56,1769.0
3521,60.5,0.29999999999999716,0.3,16.3,22.7,106.0,31609,2015-11-05 06:22:56,1788.0
3522,60.9,0.3999999999999986,0.3,16.3,22.5,108.0,31609,2015-11-05 06:23:56,1119.0
3523,61.3,0.3999999999999986,0.4,16.3,22.9,108.0,31609,2015-11-05 06:24:56,2007.0
3524,61.7,0.4000000000000057,0.3,16.3,22.9,108.0,31609,2015-11-05 06:25:56,1529.0
3525,62.1,0.3999999999999986,0.3,16.3,22.5,108.0,31609,2015-11-05 06:26:56,1111.0
3526,62.4,0.29999999999999716,0.3,16.3,22.4,108.0,31609,2015-11-05 06:27:56,2055.0
3527,62.8,0.3999999999999986,0.3,16.3,22.2,108.0,31609,2015-11-05 06:28:56,1231.0
3528,63.2,0.4000000000000057,0.3,16.3,22.2,108.0,31609,2015-11-05 06:29:56,1083.0
3529,63.6,0.3999999999999986,0.3,16.3,22.1,108.0,31609,2015-11-05 06:30:56,2033.0
3530,64.0,0.3999999999999986,0.3,16.3,21.8,107.0,31609,2015-11-05 06:31:56,1076.0
3531,64.4,0.4000000000000057,0.3,16.3,22.0,108.0,31609,2015-11-05 06:32:56,1541.0
